杭州,0.4024767801857589,0.782456140350877,1.0,0.0,0.0,1.0,1.0,1.0,1,1,0.9824561403508776,0.846815834767642,yes,yes
宁波,0.8297213622291025,0.649122807017544,0.8828976034858388,0.11956521739130437,0.8966666666666666,0.19642857142857137,0.28181818181818186,0.0,1,1,0.7368421052631579,0.8691910499139415,yes,yes
温州,0.5510835913312715,0.0,0.0,0.010869565217391314,0.48333333333333334,0.7946428571428571,0.0,0.0,1,1,0.8947368421052635,0.6282271944922547,yes,yes
绍兴,0.5263157894736824,0.694736842105263,0.5858251633986928,0.16304347826086957,0.7966666666666666,0.3125,0.28181818181818186,0.0,1,1,0.8947368421052635,0.6282271944922547,no,yes
湖州,0.38699690402476905,1.0,0.3199618736383442,0.358695652173913,0.7400000000000001,0.30803571428571425,0.28181818181818186,0.0,1,1,0.0,0.5675559380378657,no,yes
嘉兴,0.5665634674922613,0.9649122807017539,0.47367919389978214,0.26086956521739135,1.0,0.0,0.28181818181818186,0.0,1,1,0.6491228070175441,0.6012048192771083,yes,yes
金华,0.24148606811145623,0.3719298245614029,0.1398148148148148,0.14130434782608695,0.58,0.6116071428571427,0.28181818181818186,0.0,1,1,0.929824561403509,0.8209982788296041,yes,yes
衢州,0.0,0.31929824561403497,0.06339869281045751,0.41304347826086957,0.6733333333333335,0.37499999999999994,0.28181818181818186,0.0,1,1,0.7192982456140354,0.0,yes,yes
台州,0.7925696594427277,0.231578947368421,0.1769880174291939,0.26086956521739135,1.0,0.0,0.28181818181818186,0.0,1,1,0.6666666666666669,1.0,yes,yes
丽水,0.3250773993808051,0.15087719298245597,0.006767429193899782,0.5652173913043479,0.6,0.41071428571428553,0.28181818181818186,0.0,1,1,1.0,0.971514629948365,no,yes
舟山,1.0,0.7017543859649119,0.6275326797385621,1.0,0.3866666666666667,0.5178571428571427,0.28181818181818186,0.0,1,1,0.6666666666666669,0.5507745266781411,yes,no
